Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"Only 2 ballast control systems are necessary to maintain the ship's stability for the next 20 hours after the mission begins, with one being activated from the bow and another from each side ensuring stability and meeting the reliability criterion of 9/8 with a risk score below 7/18.",Mission,Fleet,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"This means that the ship has been ordered to sail during its annual maintenance period, with regular servicing taking place for all types of equipment. Within 48 hours of notification, work has begun on these up and the workshop is required to complete those tasks and maintain the vessel sea-worthy within the stipulated timeframes; therefore, it is necessary to follow the newly established timelines so that no deviation in quality works occurs more than 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"For the annual refit conference, the command needs to organize the refit of all vessels. The yard's two operational dry docks can handle up to three ships or submarines simultaneously. MoM must be issued within a week, detailing the prioritized refit plan. Ensure repair workshops are fully staffed with at least 80% manpower during refit operations. Spares for equipment overhauls should arrive two months before the refit commences.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"With load balancing guidelines, 1 medical facility from the bow and 1 doctor from outside it must remain active during the next 20 hours as we move into ""cruising phase."" The most appropriate combination is selected to ensure an accuracy of 0.9 and not exceed 7/18 risk score. If there are multiple suitable medical facilities, balanced operating hours are prioritized over priority for reliability.",Mission,Humanitarian,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission to evaluate Ship INS Kiltan is based on the performance of its gun system, specifically the AK-630M. The reliability target is 0.92 and factors include effective range (5 km), precision, and firing rate. Gun status can be evaluated using parameters such as System Status (SS), Accuracy Rate (AR), and Operational Readiness (OR). The risk score for the mission must be below 10/25, using criteria such that – in both cases — amounted to an overall or absolute minimum level; and finally, two indicators called Risk Assessment (RA",Mission,Combat,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"A priority is given to the fleet to plan for all vessels within their command during its annual refit conference. The yard has two active dry docks, which means the reffitting of three ships or submarines at a time is almost impossible. MoM should be prioritized and released within ten days. Repair workshops must be fully operational with over 80% manpower during the period. Overhaul spares are to be delivered two months ahead of schedule.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Amidst an annual maintenance phase when the vessel is expected to begin its journey, work on various equipment was being carried out. The workshop has been given responsibility for completing these maintenance tasks and ensuring the ship is seaworthy within 48 hours of notification. Complying with newly introduced timelines requires the quality of works performed by the workshop to maintain a deviation of less than 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"To determine the mission, it is necessary to evaluate the 40 mm naval gun on Ship (INS Magar) using various criteria. The reliability target is 0.91 and includes range (12 km), firing precision, and rate of fire attestation. Parameters include Functional Efficiency (FE), Calibration Consistency (FCM), and Fire Control Metrics (Findings). The mission risk score must not be above 10/25 when evaluated using parameters such as Operational Risk (OR) and Supply Chain Stability (SCS).",Mission,Exercise,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"The ship is set to sail, despite the ongoing maintenance procedures. The workshop has been instructed to complete its maintenance tasks and ensure the ship meets all necessary requirements within 24 hours of notification. To adhere to the new timelines, the workshop's work quality must not vary by more than 20%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"According to reconnaissance, an enemy vessel is situated 190 miles east of Goa. Interception and questioning are essential, with the possibility of SSM being used during this mission due to 60 hours of waiting time. The chosen ship must reach 22 knots and have an endurance of at least 10 days (provisions, fuel, and desalination) collaboration may also be necessary.",Mission,Exercise,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"For an extended period, the ship has been under regular annual maintenance and is now ready to depart. The workshop has also carried out ongoing maintenance on all equipment during this time. Within 48 hours of notification, they will be completing their tasks and returning the vessel to its seaworthy status; however, compliance with the newly enforced timelines will ensure that work quality does not exceed 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual conference, the fleet must plan for the refit of ships and submarines using two dry docks. The refits should be completed simultaneously with no more than three vessels; memorandums of understanding (MoMS) to commence within one week will focus on the vessels while maintaining at least 80% manpower during refITS; equipment overhauls shall be carried out by suppliers who deliver spare parts two months before the start of each reffit.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Conditions: During her cycle of service, the ship is being checked for shock mounts on various pumps and gas turbine so far (some reading are close to warning levels) The ship will be out in 40 hours and its operational time 6 days. They say that due to some condition-based inspections carried out by INS Kolkata, these shock mountings must be replaced to maintain mission reliability at 0.89.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
